step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
493,PAYMENT,4910.4,C295106575,26160.68,21250.28,M664306267,90337.57,95247.97,0,0
150,TRANSFER,11153.34,C710375825,21435.82,0.0,C443520893,32458.92,32458.92,1,0
23,CASH_OUT,48.43,C785473282,9389.27,9340.84,C844596804,46567.46,46615.89,0,0
215,CASH_IN,1622.28,C404998394,24546.32,22924.04,C585223663,59793.18,61415.46,0,0
399,TRANSFER,4070.0,C102429497,23674.86,19604.86,C298626945,60649.47,64719.47,0,0
410,CASH_OUT,3977.44,C186243846,34666.58,30689.14,C517139336,75804.98,79782.42,0,0
131,TRANSFER,1956.31,C796523031,43887.82,41931.51,C652120370,91496.34,93452.65,0,0
148,PAYMENT,508.02,C161713948,44804.21,44296.19,M277085920,191.77,699.79,0,0
381,DEBIT,2052.32,C860219498,38494.03,36441.71,C711251074,83374.95,85427.27,0,0
109,PAYMENT,1247.12,C947774440,3004.93,1757.81,M344409264,1904.58,3151.7,0,0
552,PAYMENT,1320.34,C144454686,23775.44,22455.1,M174015612,95740.52,97060.86,0,0
121,CASH_IN,1001.23,C631916679,21210.96,20209.73,C302632869,53996.22,54997.45,0,0
295,PAYMENT,395.13,C447395271,20570.73,20175.6,M387881454,81293.81,81688.94,0,0
120,PAYMENT,3355.81,C115431745,1257.5,0.0,M952935245,74278.43,77634.24,0,0
456,PAYMENT,3086.69,C386709074,42423.13,39336.44,M389815813,74907.95,77994.64,0,0
530,TRANSFER,1961.76,C226984328,25737.86,23776.1,C210716089,29597.07,31558.83,0,0
169,PAYMENT,1100.47,C966860763,43234.13,42133.66,M595253113,41060.74,42161.21,0,0
710,TRANSFER,4329.57,C890670776,21017.06,16687.49,C603065966,92885.02,97214.59,0,0
143,CASH_OUT,440.59,C968005386,45359.12,44918.53,C571073395,5967.98,6408.57,0,0
37,DEBIT,1430.42,C877816972,2696.57,1266.15,C939462536,60264.03,61694.45,0,0
698,TRANSFER,2654.77,C618458789,18863.24,16208.47,C603719927,74414.48,77069.25,0,0
261,TRANSFER,4312.89,C102324411,2190.49,0.0,C988727831,558.41,4871.3,0,0
231,CASH_OUT,2626.77,C321754171,3133.42,506.65,C930436558,5275.98,7902.75,0,0
254,PAYMENT,318.07,C252804946,34920.97,34602.9,M893203989,98004.68,98322.75,0,0
329,PAYMENT,272.0,C942922634,32864.36,32592.36,M382182266,70555.19,70827.19,0,0
297,CASH_OUT,134.37,C554039401,42820.81,42686.44,C295730860,82952.45,83086.82,0,0
10,CASH_OUT,2057.32,C493410500,33362.47,31305.15,C331302924,71053.65,73110.97,0,0
446,TRANSFER,700.78,C706974242,48017.26,47316.48,C491260857,1959.25,2660.03,0,0
230,PAYMENT,439.49,C863012294,20582.88,20143.39,M923883262,1195.91,1635.4,0,0
536,PAYMENT,227.0,C998322120,1335.91,1108.91,M776800908,81222.02,81449.02,0,0
78,TRANSFER,2571.57,C163895319,25101.42,22529.85,C358630133,2588.6,5160.17,0,0
425,TRANSFER,3505.11,C718942828,45648.77,42143.66,C856746860,21980.26,25485.37,0,0
193,TRANSFER,4880.69,C550683894,34085.45,29204.76,C117519255,26553.46,31434.15,0,0
401,CASH_OUT,2267.22,C661666302,24617.57,22350.35,C160515799,88546.42,90813.64,0,0
109,DEBIT,1098.3,C885424420,3541.91,2443.61,C300949566,27339.51,28437.81,0,0
263,CASH_IN,1594.15,C768705459,27438.99,25844.84,C325584290,35835.09,37429.24,0,0
329,CASH_OUT,2532.54,C591464515,34978.62,32446.08,C239494303,65499.59,68032.13,0,0
363,TRANSFER,3125.7,C888726371,31088.94,27963.24,C533577549,57833.78,60959.48,0,0
378,PAYMENT,2592.98,C380527925,16690.87,14097.89,M242527567,40091.13,42684.11,0,0
341,TRANSFER,8174.13,C459424501,27738.98,19564.85,C316469199,31985.42,40159.55,0,0
259,TRANSFER,3472.83,C911455961,34427.17,30954.34,C488605773,56072.59,59545.42,0,0
335,CASH_IN,3476.95,C736310135,29423.98,25947.03,C943600823,77333.53,80810.48,0,0
85,PAYMENT,4289.3,C455465978,22425.3,18136.0,M933837538,87538.6,91827.9,0,0
522,CASH_OUT,1547.22,C518571930,4634.07,3086.85,C163037791,26886.09,28433.31,0,0
571,CASH_IN,771.13,C849482339,9947.39,9176.26,C775444719,57462.5,58233.63,0,0
308,CASH_OUT,4240.3,C184675333,32985.65,28745.35,C215302120,1394.76,5635.06,0,0
262,CASH_OUT,1564.89,C597674358,10544.17,8979.28,C615620378,24702.77,26267.66,0,0
631,PAYMENT,2340.98,C616802787,29061.97,26720.99,M738174524,43914.85,46255.83,0,0
680,PAYMENT,1408.51,C630981701,41396.06,39987.55,M707186329,79367.98,80776.49,0,0
701,PAYMENT,1265.69,C720459097,40338.73,39073.04,M694486594,94333.24,95598.93,0,0
452,CASH_OUT,2786.22,C796214445,16001.25,13215.03,C891242747,38682.09,41468.31,0,0
251,PAYMENT,2741.63,C291262057,39474.42,36732.79,M603984038,3233.15,5974.78,0,0
324,PAYMENT,929.13,C649053975,12624.18,11695.05,M343181685,58239.56,59168.69,0,0
229,TRANSFER,528.67,C845832284,18981.29,18452.62,C837082017,3620.76,4149.43,0,0
702,TRANSFER,356.96,C253378423,41674.31,41317.35,C427563774,80042.45,80399.41,0,0
636,TRANSFER,306.97,C463427118,41400.22,41093.25,C780198004,52525.24,52832.21,0,0
596,CASH_IN,4260.25,C530341787,41009.74,36749.49,C758245853,10452.95,14713.2,0,0
297,PAYMENT,847.7,C687099405,17078.5,16230.8,M193349177,13153.18,14000.88,0,0
727,TRANSFER,2842.22,C962809847,26469.56,23627.34,C740074117,4021.42,6863.64,0,0
237,TRANSFER,852.17,C132193369,21015.11,20162.94,C391994449,7699.36,8551.53,0,0
625,PAYMENT,2752.2,C323976201,9272.28,6520.08,M115177237,29392.45,32144.65,0,0
217,TRANSFER,10365.03,C968677188,47979.77,37614.74,C284987607,49248.34,59613.37,0,0
246,CASH_OUT,175.58,C907145577,3674.46,3498.88,C681607721,21025.91,21201.49,0,0
448,CASH_OUT,2656.53,C932789638,40583.78,37927.25,C262634317,7007.52,9664.05,0,0
319,PAYMENT,835.24,C585416411,29486.28,28651.04,M193423098,96271.0,97106.24,0,0
432,CASH_OUT,221.33,C302564191,16660.78,16439.45,C969809713,19466.31,19687.64,0,0
404,CASH_IN,210.67,C785154022,31211.84,31001.17,C218613080,59126.63,59337.3,0,0
37,PAYMENT,1166.7,C991792472,34572.82,33406.12,M762553254,23775.92,24942.62,0,0
576,TRANSFER,1949.65,C620777499,7409.27,5459.62,C478993123,51189.92,53139.57,0,0
731,TRANSFER,2610.3,C755944788,23380.22,20769.92,C111912825,87664.35,90274.65,0,0
342,PAYMENT,2100.59,C165069341,36472.79,34372.2,M376901391,47917.91,50018.5,0,0
389,TRANSFER,5710.86,C523421602,36224.63,30513.77,C475698381,91108.39,96819.25,0,0
34,PAYMENT,421.71,C828551532,49921.93,49500.22,M591535942,65138.82,65560.53,0,0
39,CASH_IN,4420.33,C930411685,25468.69,21048.36,C328425502,56430.56,60850.89,0,0
579,TRANSFER,1883.14,C690137386,3047.37,1164.23,C377945065,21010.78,22893.92,0,0
209,CASH_IN,4930.37,C424975765,22624.56,17694.19,C554387826,40949.6,45879.97,0,0
152,PAYMENT,1395.71,C492047401,49977.86,48582.15,M122621193,2431.28,3826.99,0,0
365,PAYMENT,1648.49,C826584767,45299.23,43650.74,M641571135,31495.82,33144.31,0,0
199,TRANSFER,1376.83,C648577999,39434.38,38057.55,C779296478,268.81,1645.64,0,0
601,DEBIT,258.6,C592325215,31421.89,31163.29,C597185952,14319.11,14577.71,0,0
79,TRANSFER,396.65,C741091289,1737.26,1340.61,C392030048,93575.69,93972.34,0,0
477,CASH_OUT,1827.09,C766856367,5942.07,4114.98,C969069143,73918.24,75745.33,0,0
434,TRANSFER,1909.68,C453172195,33557.92,31648.24,C492558275,69642.72,71552.4,0,0
32,PAYMENT,1581.83,C853612709,49827.32,48245.49,M266146998,6385.92,7967.75,0,0
87,CASH_OUT,37.32,C678066479,44409.79,44372.47,C102841051,12289.45,12326.77,0,0
551,CASH_OUT,1765.91,C700062684,19348.26,17582.35,C851018431,11151.87,12917.78,0,0
393,PAYMENT,363.88,C196955800,12544.15,12180.27,M993454954,94171.33,94535.21,0,0
613,PAYMENT,2093.93,C605154119,17938.46,15844.53,M555253026,9289.62,11383.55,0,0
244,TRANSFER,855.15,C987253600,41611.78,40756.63,C136341079,53935.44,54790.59,0,0
232,TRANSFER,11923.71,C516063736,22876.84,10953.13,C489717218,8188.41,20112.12,0,0
580,CASH_OUT,1117.78,C705755281,31508.19,30390.41,C196146587,33251.52,34369.3,0,0
192,TRANSFER,4303.23,C450826409,14322.85,10019.62,C203021000,51436.54,55739.77,0,0
540,CASH_OUT,709.56,C975155105,32471.94,31762.38,C479297735,95213.91,95923.47,0,0
270,CASH_OUT,530.21,C351001920,49447.17,48916.96,C441455950,86116.22,86646.43,0,0
738,CASH_OUT,629.64,C476919993,7893.48,7263.84,C543969092,48201.18,48830.82,0,0
77,TRANSFER,1017.85,C877170105,15185.43,14167.58,C968905022,67947.73,68965.58,0,0
735,CASH_OUT,4728.99,C714519460,22017.79,17288.8,C795311634,98692.61,103421.6,0,0
167,CASH_OUT,3614.39,C717822430,33529.78,29915.39,C648947096,5191.92,8806.31,0,0
284,CASH_OUT,1434.22,C270924995,48294.17,46859.95,C626508040,62770.86,64205.08,0,0
704,CASH_OUT,525.91,C655898976,6148.86,5622.95,C771313625,65961.28,66487.19,0,0
89,PAYMENT,129.83,C430507551,48545.74,48415.91,M161291432,36236.3,36366.13,0,0
544,PAYMENT,2414.38,C307705729,42992.81,40578.43,M965249495,31460.67,33875.05,0,0
649,PAYMENT,3071.84,C310996407,27145.97,24074.13,M347878818,56750.94,59822.78,0,0
156,PAYMENT,2334.39,C953375906,16220.72,13886.33,M966166512,20653.56,22987.95,0,0
250,CASH_OUT,1744.15,C905674997,1178.31,0.0,C726881770,10420.14,12164.29,0,0
95,TRANSFER,9022.11,C945785796,4339.71,0.0,C107159865,3812.34,12834.45,0,0
17,TRANSFER,67.43,C308824268,14219.89,14152.46,C492418855,28265.72,28333.15,0,0
117,TRANSFER,11148.65,C670064748,27018.62,15869.97,C230030758,17114.36,28263.01,0,0
333,TRANSFER,813.5,C209829908,4923.08,4109.58,C988233903,70410.52,71224.02,0,0
522,PAYMENT,1212.8,C768094794,19208.28,17995.48,M847876967,10278.9,11491.7,0,0
80,PAYMENT,3496.2,C546196754,42870.0,39373.8,M462079656,16833.94,20330.14,0,0
646,CASH_OUT,649.06,C306448252,35502.82,34853.76,C630427097,6578.17,7227.23,0,0
432,PAYMENT,3098.39,C542313419,33074.17,29975.78,M193557372,40422.03,43520.42,0,0
203,PAYMENT,1015.73,C138400511,16675.44,15659.71,M753579061,33390.8,34406.53,0,0
116,PAYMENT,7061.89,C236405893,14702.26,7640.37,M608564872,22922.16,29984.05,0,0
220,PAYMENT,475.97,C406122805,33373.01,32897.04,M164948656,92632.18,93108.15,0,0
253,PAYMENT,6717.69,C502227543,20805.5,14087.81,M966798859,65631.32,72349.01,0,0
169,TRANSFER,3919.43,C946941132,30998.37,27078.94,C605453393,48491.96,52411.39,0,0
316,PAYMENT,471.54,C322041363,1118.72,647.18,M861962050,18286.5,18758.04,0,0
717,PAYMENT,1231.05,C318704866,21863.98,20632.93,M573340622,80418.33,81649.38,0,0
372,CASH_OUT,280.36,C287551513,10796.15,10515.79,C822821234,73847.52,74127.88,0,0
583,PAYMENT,2293.98,C703125036,42742.84,40448.86,M567305863,56784.57,59078.55,0,0
156,TRANSFER,8085.4,C995642556,34862.26,26776.86,C897343744,36650.99,44736.39,0,0
614,PAYMENT,211.36,C645199877,3838.51,3627.15,M486966715,32370.07,32581.43,0,0
13,CASH_IN,751.4,C734931916,23775.59,23024.19,C429853439,6198.12,6949.52,0,0
508,CASH_OUT,3524.89,C805465101,27801.43,24276.54,C199291268,24175.45,27700.34,0,0
465,TRANSFER,1537.68,C772914882,10496.04,0.0,C398756518,48609.33,48609.33,1,0
220,PAYMENT,1039.84,C152940815,31581.21,30541.37,M893686060,31206.08,32245.92,0,0
15,PAYMENT,2303.18,C431791351,43172.16,40868.98,M140874024,51373.48,53676.66,0,0
117,CASH_OUT,875.25,C166794290,14689.88,13814.63,C210585588,73503.7,74378.95,0,0
331,TRANSFER,1001.93,C295029284,28629.87,27627.94,C576492724,44296.09,45298.02,0,0
56,PAYMENT,4106.18,C114989667,46855.89,42749.71,M594429703,30993.85,35100.03,0,0
351,DEBIT,1247.24,C715492533,18587.23,17339.99,C740865889,73700.59,74947.83,0,0
132,TRANSFER,3019.58,C263070022,2978.31,0.0,C435441606,97600.36,100619.94,0,0
226,TRANSFER,413.54,C209998354,11696.57,11283.03,C973404525,70940.5,71354.04,0,0
308,DEBIT,1277.16,C771702663,14512.28,13235.12,C747696203,26158.18,27435.34,0,0
475,CASH_OUT,2011.96,C890879919,27600.31,25588.35,C462254843,28165.19,30177.15,0,0
222,CASH_OUT,782.54,C821931709,28120.14,27337.6,C101830236,47857.66,48640.2,0,0
173,DEBIT,1373.73,C857595734,37272.33,35898.6,C939133908,17692.13,19065.86,0,0
340,CASH_IN,3570.96,C331301495,22542.56,18971.6,C369382430,73536.56,77107.52,0,0
506,CASH_IN,445.37,C892757473,21334.46,20889.09,C803726137,55926.32,56371.69,0,0
157,PAYMENT,1741.63,C606363596,43776.58,42034.95,M161474714,35158.16,36899.79,0,0
151,TRANSFER,763.79,C207408440,41847.02,41083.23,C312818832,49725.48,50489.27,0,0
697,PAYMENT,1325.09,C843511512,34849.99,33524.9,M508649537,46054.08,47379.17,0,0
178,CASH_OUT,1181.56,C941439087,18926.56,17745.0,C849379453,89173.07,90354.63,0,0
533,PAYMENT,2668.0,C195403929,4285.27,1617.27,M583262851,47043.05,49711.05,0,0
112,TRANSFER,3648.59,C273538123,34899.31,31250.72,C176759170,48736.97,52385.56,0,0
683,PAYMENT,1736.56,C818623193,17421.46,15684.9,M721858023,90119.46,91856.02,0,0
138,TRANSFER,460.56,C894365915,4421.77,3961.21,C525370800,99095.17,99555.73,0,0
233,CASH_OUT,5079.24,C353977125,20155.15,15075.91,C313482635,97471.03,102550.27,0,0
332,PAYMENT,520.11,C899909257,13480.09,12959.98,M677389242,57908.52,58428.63,0,0
542,CASH_OUT,2164.55,C897437899,22579.18,20414.63,C355372069,2192.45,4357.0,0,0
307,TRANSFER,1878.25,C320711675,8712.66,6834.41,C695321395,43235.41,45113.66,0,0
161,PAYMENT,849.49,C664861320,20925.2,20075.71,M483171662,48678.6,49528.09,0,0
402,CASH_IN,7646.19,C773954778,22207.21,14561.02,C769615414,92005.09,99651.28,0,0
590,TRANSFER,2827.66,C758679471,28560.66,25733.0,C537886586,78948.39,81776.05,0,0
278,PAYMENT,1592.11,C530462871,2795.76,1203.65,M897256995,90607.32,92199.43,0,0
320,CASH_IN,1470.16,C306912149,1685.39,215.23,C924296486,50362.21,51832.37,0,0
533,TRANSFER,247.53,C165963580,44009.12,43761.59,C929758109,56185.16,56432.69,0,0
497,CASH_OUT,3798.07,C520444547,19771.95,15973.88,C330389192,71358.72,75156.79,0,0
363,CASH_OUT,223.37,C881149992,27623.51,27400.14,C110925603,73641.21,73864.58,0,0
372,TRANSFER,565.11,C315943774,12766.62,12201.51,C957353784,6741.39,7306.5,0,0
655,TRANSFER,454.3,C128401995,4044.27,3589.97,C743205284,19665.96,20120.26,0,0
36,PAYMENT,181.47,C790827170,41899.3,41717.83,M417572184,56625.7,56807.17,0,0
303,TRANSFER,4428.79,C749142720,18187.57,13758.78,C880111830,98383.75,102812.54,0,0
438,PAYMENT,5924.0,C965387927,17946.23,12022.23,M654400258,1756.1,7680.1,0,0
726,TRANSFER,2460.53,C855255855,10891.48,8430.95,C942030933,94958.7,97419.23,0,0
32,CASH_OUT,5259.32,C433665706,41666.84,36407.52,C541657728,81991.49,87250.81,0,0
186,CASH_OUT,2815.31,C280866657,49066.9,46251.59,C740323254,94989.55,97804.86,0,0
174,CASH_OUT,2893.0,C769626396,15710.82,12817.82,C921773460,19585.34,22478.34,0,0
566,PAYMENT,5511.2,C975378341,31140.02,25628.82,M752095167,54374.87,59886.07,0,0
673,PAYMENT,246.08,C459385222,19318.12,19072.04,M821301727,69350.03,69596.11,0,0
250,PAYMENT,145.72,C638933203,22587.89,22442.17,M598129805,59021.54,59167.26,0,0
279,CASH_IN,142.7,C652517646,31470.29,31327.59,C424231130,21667.6,21810.3,0,0
683,CASH_OUT,1357.8,C141972483,42156.78,40798.98,C818064849,44300.23,45658.03,0,0
695,DEBIT,7320.24,C722008131,4689.33,0.0,C834600486,15521.89,22842.13,0,0
2,PAYMENT,5104.25,C785194727,43902.3,38798.05,M180121424,14011.62,19115.87,0,0
194,TRANSFER,3812.73,C934212956,38165.73,34353.0,C956645925,35593.46,39406.19,0,0
166,TRANSFER,1298.43,C717019123,12796.38,11497.95,C666635245,59333.57,60632.0,0,0
110,TRANSFER,4350.77,C945157970,10238.25,0.0,C270831716,72495.1,72495.1,1,0
380,CASH_OUT,621.32,C676150590,48751.49,48130.17,C359999116,61106.66,61727.98,0,0
583,TRANSFER,2205.81,C527301723,20302.54,18096.73,C665220240,78944.9,81150.71,0,0
676,CASH_OUT,3430.29,C577166389,1478.43,0.0,C685803474,63250.35,66680.64,0,0
285,CASH_OUT,247.49,C529502342,7137.08,6889.59,C801542500,28596.88,28844.37,0,0
421,PAYMENT,5186.38,C681019427,17356.66,12170.28,M819131663,69611.39,74797.77,0,0
113,CASH_IN,3253.63,C476283997,29346.18,26092.55,C840755753,71863.83,75117.46,0,0
228,TRANSFER,1910.06,C557817854,19567.45,17657.39,C958029718,86511.22,88421.28,0,0
471,CASH_OUT,166.1,C173531259,11083.83,10917.73,C613818581,75762.82,75928.92,0,0
528,CASH_OUT,2969.67,C223501495,49459.31,46489.64,C818622144,64385.5,67355.17,0,0
496,TRANSFER,1487.13,C833499087,2782.51,1295.38,C150842974,66221.84,67708.97,0,0
31,PAYMENT,3340.94,C347527522,32933.45,29592.51,M882309886,63459.22,66800.16,0,0
162,CASH_OUT,97.62,C994162972,44925.17,44827.55,C365071035,4359.94,4457.56,0,0
705,PAYMENT,2142.75,C692999760,2304.88,162.13,M672438487,97456.1,99598.85,0,0
722,CASH_IN,1486.08,C714766693,14925.66,13439.58,C955879801,93508.39,94994.47,0,0
378,PAYMENT,1409.49,C234866097,6106.02,4696.53,M746501862,74670.31,76079.8,0,0
446,PAYMENT,1827.31,C534110669,34597.18,32769.87,M312985004,81888.58,83715.89,0,0
427,CASH_IN,335.03,C340294371,47181.33,46846.3,C785848561,95825.23,96160.26,0,0
696,PAYMENT,6855.85,C981475566,7131.32,275.47,M843904849,94887.46,101743.31,0,0
504,PAYMENT,3054.43,C930393436,635.92,0.0,M605141745,11517.26,14571.69,0,0
527,CASH_OUT,226.67,C865646208,25799.45,25572.78,C347798958,75738.08,75964.75,0,0
721,PAYMENT,211.99,C516242732,566.96,354.97,M616177564,75882.59,76094.58,0,0
684,PAYMENT,596.4,C634418069,17389.92,16793.52,M762133362,17094.41,17690.81,0,0
532,PAYMENT,690.18,C990579204,13615.38,12925.2,M709747481,98789.62,99479.8,0,0
582,DEBIT,1698.92,C941005586,40050.6,38351.68,C483620031,75271.34,76970.26,0,0
520,PAYMENT,1927.13,C336275216,12846.37,10919.24,M387208511,85880.18,87807.31,0,0
34,CASH_OUT,399.0,C463215917,16972.37,16573.37,C622452438,36860.96,37259.96,0,0
736,TRANSFER,9084.54,C762325690,23882.72,14798.18,C600108457,72421.25,81505.79,0,0
691,PAYMENT,4359.12,C526650656,44696.96,40337.84,M658583084,48638.83,52997.95,0,0
490,PAYMENT,2514.31,C970257882,37132.86,34618.55,M415418366,13707.8,16222.11,0,0
620,CASH_IN,819.0,C470833425,18432.25,17613.25,C586084008,5085.98,5904.98,0,0
423,TRANSFER,6034.33,C314860579,18185.1,12150.77,C978231755,84890.14,90924.47,0,0
468,PAYMENT,951.73,C162217335,39754.28,38802.55,M987363135,96639.78,97591.51,0,0
24,PAYMENT,966.35,C367853154,39122.72,38156.37,M211728757,6582.72,7549.07,0,0
216,TRANSFER,1093.24,C250672034,19990.61,18897.37,C950227540,23145.84,24239.08,0,0
55,TRANSFER,127.81,C522425068,37005.64,36877.83,C157510228,98971.03,99098.84,0,0
26,PAYMENT,164.62,C242143398,11201.06,11036.44,M759944180,14039.46,14204.08,0,0
281,PAYMENT,1619.72,C746868577,29128.04,27508.32,M384295782,59197.81,60817.53,0,0
327,CASH_OUT,5342.46,C533520016,43352.66,38010.2,C467393679,15909.14,21251.6,0,0
186,TRANSFER,7139.49,C624675073,42338.33,35198.84,C593651727,31487.74,38627.23,0,0
495,PAYMENT,3742.13,C602112797,42818.37,39076.24,M457488875,12117.18,15859.31,0,0
12,PAYMENT,1300.56,C733419708,36577.21,35276.65,M843557174,68858.66,70159.22,0,0
641,TRANSFER,934.44,C504063992,7458.85,6524.41,C787138850,49567.56,50502.0,0,0
434,PAYMENT,612.42,C816670675,4633.3,4020.88,M270799705,45019.1,45631.52,0,0
208,PAYMENT,1937.91,C543022234,47946.88,46008.97,M882547341,37470.59,39408.5,0,0
133,CASH_OUT,1651.67,C306412795,45671.43,44019.76,C135967214,77866.37,79518.04,0,0
339,TRANSFER,1577.6,C979528614,28862.95,27285.35,C677754497,85512.65,87090.25,0,0
196,TRANSFER,955.31,C578575329,20817.8,19862.49,C686953405,58899.81,59855.12,0,0
262,TRANSFER,2185.25,C957066007,38442.62,36257.37,C797973164,2469.68,4654.93,0,0
282,CASH_OUT,2345.8,C292781728,24692.54,22346.74,C173783415,17173.36,19519.16,0,0
369,PAYMENT,5207.5,C993392845,39767.66,34560.16,M514033041,97917.81,103125.31,0,0
103,PAYMENT,3587.45,C730809030,9754.94,6167.49,M607509303,13401.16,16988.61,0,0
632,PAYMENT,1005.78,C631343033,36494.6,35488.82,M728349783,14330.63,15336.41,0,0
183,CASH_IN,1198.22,C244664859,12816.59,11618.37,C305136829,39598.21,40796.43,0,0
423,TRANSFER,689.45,C825437517,4102.53,3413.08,C473816462,77055.62,77745.07,0,0
9,PAYMENT,473.39,C265677777,17270.53,16797.14,M320728058,12891.38,13364.77,0,0
557,PAYMENT,293.22,C662921843,7541.0,7247.78,M768770673,65211.7,65504.92,0,0
244,CASH_OUT,91.79,C485311598,13664.75,13572.96,C199732352,88781.59,88873.38,0,0
624,PAYMENT,1356.85,C953524093,18652.67,17295.82,M905762874,72776.12,74132.97,0,0
567,CASH_OUT,7997.9,C940297489,35896.01,27898.11,C424195996,55082.86,63080.76,0,0
393,DEBIT,1935.54,C511585749,39455.71,37520.17,C752698079,10766.09,12701.63,0,0
527,PAYMENT,3393.51,C185668915,18873.28,15479.77,M263454726,46384.46,49777.97,0,0
37,PAYMENT,1272.59,C450475914,34813.19,33540.6,M963396501,17861.02,19133.61,0,0
178,PAYMENT,1217.92,C262042902,15610.6,14392.68,M930039424,27238.05,28455.97,0,0
639,PAYMENT,339.41,C627814961,37757.05,37417.64,M989969474,93081.95,93421.36,0,0
629,CASH_OUT,896.16,C756920695,32110.06,31213.9,C836010477,34534.73,35430.89,0,0
72,PAYMENT,6606.16,C729378587,10235.25,3629.09,M426664999,725.94,7332.1,0,0
352,TRANSFER,1689.35,C944318443,33182.43,31493.08,C373654110,43381.22,45070.57,0,0
623,TRANSFER,576.47,C170954719,847.59,271.12,C278110274,69898.27,70474.74,0,0
149,DEBIT,2729.78,C794759351,38658.14,35928.36,C853054939,78122.99,80852.77,0,0
697,TRANSFER,1304.87,C121733312,27452.24,26147.37,C155763646,31877.31,33182.18,0,0
105,PAYMENT,4395.99,C600663910,23517.54,19121.55,M191730219,27519.13,31915.12,0,0
659,PAYMENT,248.56,C232555132,23169.81,22921.25,M890907683,82574.99,82823.55,0,0
221,CASH_OUT,1849.36,C661262091,521.24,0.0,C676500881,41868.92,43718.28,0,0
374,PAYMENT,4043.79,C227580309,11426.48,7382.69,M369869482,69267.81,73311.6,0,0
518,PAYMENT,4811.66,C202197192,13199.52,8387.86,M352907493,61472.48,66284.14,0,0
260,CASH_IN,1266.88,C312228184,716.37,0.0,C807678018,93832.91,95099.79,0,0
299,PAYMENT,3382.71,C221923988,15817.54,12434.83,M647909234,58774.33,62157.04,0,0
42,PAYMENT,8437.24,C452508387,15208.66,6771.42,M855764952,73595.17,82032.41,0,0
492,CASH_OUT,2436.68,C805659334,42921.18,40484.5,C293801656,49697.35,52134.03,0,0
439,PAYMENT,4177.84,C909458604,49758.23,45580.39,M331287974,23930.85,28108.69,0,0
47,PAYMENT,2136.82,C466253714,10852.33,8715.51,M245767976,44925.23,47062.05,0,0
85,PAYMENT,3909.15,C667045252,37587.83,33678.68,M713302219,68781.85,72691.0,0,0
686,CASH_OUT,7067.8,C789507998,4257.16,0.0,C942901460,59423.01,66490.81,0,0
58,CASH_IN,3112.32,C720128174,22001.92,18889.6,C754195487,11639.4,14751.72,0,0
711,TRANSFER,424.36,C363212365,35154.72,34730.36,C429983542,35356.16,35780.52,0,0
209,PAYMENT,218.68,C402938688,32336.81,32118.13,M170816424,20442.06,20660.74,0,0
248,PAYMENT,4184.43,C966033748,44243.86,40059.43,M293687438,31596.13,35780.56,0,0
