account_age,month,payment_type,income,employment_status,customer_age,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,proposed_credit_limit,device_fraud_count,fraud_bool
21,1,AD,0.6,CB,76,1214,1483.48,59.93,16406.46,17,10,372,1,BD,1,1,0,835.99,0,1
19,1,AE,0.71,CB,63,1218,3769.47,113.13,1942.27,15,10,675,1,BC,0,1,32,835.99,0,0
2,4,AC,0.7,CE,50,1187,1861.79,702.5,7229.82,18,13,791,0,BA,0,0,5,835.99,0,0
15,5,AD,0.67,CE,62,1172,1485.19,10696.89,14639.52,8,14,702,0,BA,1,1,19,835.99,0,0
16,5,AC,0.79,CE,39,1233,1115.46,7036.52,370.73,1,5,489,0,BF,1,1,32,835.99,0,0
28,3,AE,0.78,CF,72,1144,3024.77,1981.66,16770.15,18,13,546,1,BD,0,1,9,835.99,0,0
21,5,AA,0.71,CF,82,1173,2366.13,14.99,4255.08,17,7,419,1,BE,0,1,13,835.99,0,0
2,4,AA,0.47,CA,36,1135,8335.28,628.86,13678.99,9,0,784,1,BA,0,1,10,835.99,0,1
11,1,AD,0.68,CE,35,1187,10955.96,28334.53,9670.58,6,2,677,0,BB,1,1,17,835.99,0,0
23,0,AB,0.43,CC,75,1272,764.45,3300.04,2108.74,4,10,509,0,BC,0,1,3,835.99,0,0
3,0,AB,0.65,CF,48,1209,2342.14,1081.87,1884.36,11,13,542,0,BD,1,1,20,835.99,0,0
6,1,AC,0.36,CG,28,1185,994.41,1401.63,1529.72,5,6,799,1,BB,0,1,8,835.99,0,0
29,7,AB,0.28,CC,27,1177,2069.12,178.06,338.62,2,4,428,0,BB,0,1,29,835.99,0,0
0,3,AD,0.76,CB,36,1207,2095.14,4410.38,894.0,15,6,737,0,BD,1,1,16,835.99,0,0
4,5,AA,0.65,CB,57,1270,585.49,15490.43,12311.73,12,10,349,1,BA,1,1,22,835.99,0,0
28,1,AD,0.2,CE,81,1220,2532.9,7727.33,6002.18,17,6,548,0,BE,1,1,21,835.99,0,0
22,5,AD,0.48,CB,19,1261,489.91,8279.91,13786.26,8,11,681,1,BC,1,1,35,835.99,0,0
25,7,AA,0.81,CB,32,1110,316.92,122.68,244.51,3,1,659,0,BC,1,1,9,835.99,0,0
22,0,AE,0.51,CD,45,1161,11496.4,1467.72,4485.81,2,6,630,1,BB,1,1,12,835.99,0,0
22,0,AB,0.4,CF,81,1126,2982.74,3836.83,2227.33,12,7,641,0,BF,1,1,8,835.99,0,0
23,1,AE,0.1,CG,74,1178,112.81,11447.15,5960.76,19,14,310,0,BF,1,1,9,835.99,0,1
29,5,AB,0.21,CE,84,1185,4870.54,5136.3,618.61,5,7,574,0,BA,1,0,19,835.99,0,0
18,3,AB,0.25,CA,29,1215,6721.66,12377.76,2920.76,2,13,407,0,BC,1,1,11,835.99,0,0
12,2,AA,0.22,CE,35,1225,505.55,3181.14,11943.45,1,11,700,0,BF,0,1,9,835.99,0,0
29,1,AC,0.27,CD,83,1228,1754.92,1820.27,3610.76,5,1,441,1,BC,1,1,16,835.99,1,1
22,6,AD,0.28,CF,22,1200,1513.65,5576.78,2696.11,15,0,788,0,BE,1,1,24,835.99,0,0
1,7,AB,0.62,CD,30,1185,1528.34,5488.09,8030.65,19,8,300,0,BF,1,1,23,835.99,0,0
9,5,AE,0.52,CC,24,1244,11615.86,376.03,55.7,7,4,424,1,BD,1,1,11,835.99,0,0
21,7,AB,0.75,CE,65,1184,2624.53,11511.61,140.19,13,10,474,1,BD,1,1,3,835.99,0,0
29,3,AC,0.88,CD,50,1253,2186.96,5486.64,1113.3,9,1,715,0,BB,1,1,9,835.99,0,0
18,7,AB,0.6,CD,43,1246,3405.14,329.79,571.14,2,1,564,1,BA,0,1,8,835.99,0,0
25,0,AB,0.79,CE,34,1204,6886.01,2384.65,10134.93,9,14,503,1,BA,1,1,3,835.99,0,1
10,0,AC,0.83,CD,61,1186,3013.8,6342.42,1908.9,14,9,515,0,BB,1,1,24,835.99,0,0
3,7,AE,0.2,CD,80,1162,607.57,12079.69,10071.73,14,8,841,1,BE,1,1,13,835.99,0,0
10,6,AC,0.33,CE,53,1182,906.7,3676.85,5221.21,5,13,457,1,BB,0,1,30,835.99,0,0
9,1,AB,0.38,CE,50,1252,1210.87,1762.79,21490.15,5,5,624,1,BC,1,1,29,835.99,0,0
3,2,AD,0.17,CE,41,1159,6525.02,2761.53,1007.58,19,1,814,1,BE,0,1,12,835.99,0,0
3,0,AA,0.27,CE,55,1259,660.09,7232.83,2410.29,4,5,839,1,BF,1,1,7,835.99,0,0
15,2,AE,0.77,CD,63,1189,584.29,8660.6,126.67,9,14,618,1,BF,0,1,8,835.99,0,0
21,2,AE,0.2,CC,24,1180,4329.15,20150.52,9207.7,14,11,780,1,BD,1,1,23,835.99,0,1
17,7,AD,0.82,CB,36,1248,4193.39,592.8,10409.11,3,3,642,1,BE,1,0,19,835.99,0,0
12,7,AC,0.81,CF,36,1169,295.87,11917.76,12688.15,15,2,455,0,BF,1,1,12,835.99,0,0
4,5,AB,0.53,CG,24,1151,4955.57,22377.54,3288.72,17,7,443,0,BF,1,0,22,835.99,0,0
3,5,AC,0.54,CA,55,1188,3926.64,7795.87,4792.49,4,11,650,1,BC,1,1,26,835.99,0,0
22,0,AE,0.55,CC,54,1158,395.06,9355.56,30310.05,6,5,798,1,BD,0,1,23,835.99,0,0
12,6,AD,0.48,CA,39,1200,81.9,6216.23,3877.63,8,2,703,1,BC,1,1,14,835.99,2,0
0,1,AC,0.15,CC,47,1158,4229.0,8791.34,3160.0,7,5,659,1,BB,1,0,9,835.99,0,0
10,2,AE,0.69,CF,77,1172,3212.28,3252.66,2300.3,15,1,768,1,BB,0,1,34,835.99,0,0
25,5,AB,0.81,CC,79,1197,3405.86,4171.25,7585.56,9,1,777,1,BE,1,1,26,835.99,0,0
24,5,AA,0.13,CE,40,1210,1327.74,794.64,556.31,6,8,548,0,BD,1,1,27,835.99,0,0
6,1,AA,0.64,CB,78,1281,6692.87,5029.87,779.91,14,14,576,0,BD,1,1,18,835.99,0,0
1,3,AA,0.36,CF,61,1184,1170.73,679.28,569.87,12,1,631,0,BD,1,1,26,835.99,0,0
28,7,AA,0.68,CA,75,1142,1174.07,5963.0,1309.35,13,5,724,0,BF,1,1,13,835.99,0,0
26,3,AE,0.84,CD,66,1165,7957.71,5152.54,4164.23,18,2,537,0,BA,1,1,33,835.99,0,1
21,4,AA,0.87,CE,68,1232,4216.16,9424.7,14282.89,19,12,708,1,BB,1,1,13,835.99,0,1
11,0,AD,0.17,CF,59,1192,6616.41,10023.51,1248.56,6,8,727,0,BA,0,1,20,835.99,0,0
3,1,AE,0.87,CB,82,1198,668.05,4990.76,6872.11,10,0,493,1,BA,1,1,8,835.99,0,0
28,6,AA,0.37,CC,27,1194,4836.04,10558.48,6197.12,7,11,307,1,BA,1,1,11,835.99,0,0
13,3,AD,0.51,CB,25,1245,1022.55,17235.51,2252.89,10,12,471,0,BF,1,1,10,835.99,0,0
22,2,AC,0.1,CC,77,1197,271.8,19420.04,4964.97,3,0,403,1,BD,1,1,6,835.99,0,0
27,5,AE,0.68,CC,65,1233,12508.5,2149.33,6844.19,15,10,579,1,BF,1,1,31,835.99,0,1
21,1,AC,0.41,CA,43,1189,3749.62,479.82,1597.43,7,10,801,0,BA,0,1,15,835.99,0,0
9,4,AE,0.68,CC,46,1210,1201.3,2136.73,4430.68,13,9,838,1,BA,1,0,25,835.99,0,1
21,4,AC,0.51,CE,32,1255,1748.94,2761.81,441.72,7,4,812,1,BA,1,1,28,835.99,0,0
4,6,AE,0.47,CD,53,1145,38.31,638.45,3140.32,11,10,480,0,BF,0,1,24,835.99,0,0
14,2,AB,0.14,CC,78,1228,6446.46,6792.51,11047.01,14,5,692,1,BB,1,1,31,835.99,0,0
7,1,AE,0.77,CD,49,1201,1411.36,1609.02,9254.42,1,8,556,1,BB,1,1,4,835.99,0,0
28,4,AE,0.74,CB,56,1242,115.14,3582.31,4866.76,0,1,789,1,BA,1,1,21,835.99,0,0
9,6,AE,0.61,CB,25,1127,703.5,3835.94,2136.96,10,1,643,1,BF,1,1,25,835.99,0,0
28,3,AD,0.37,CE,36,1189,9939.28,810.92,7761.51,13,1,839,1,BD,0,1,7,835.99,0,0
3,5,AC,0.44,CA,78,1255,1177.97,2712.45,11183.24,14,10,800,1,BB,1,1,10,835.99,0,1
27,5,AE,0.42,CC,41,1163,9788.31,1620.7,3596.93,17,12,789,1,BD,0,1,31,835.99,0,1
9,2,AE,0.14,CB,60,1154,2466.48,3064.32,41635.99,15,11,461,1,BC,1,1,35,835.99,0,0
2,0,AC,0.13,CD,21,1219,1686.88,1330.71,10266.85,2,5,613,0,BB,0,1,28,835.99,0,0
4,1,AE,0.86,CB,67,1215,8794.42,2493.95,13112.98,1,14,839,1,BE,1,1,26,835.99,0,0
10,3,AC,0.39,CC,66,1186,1500.0,1345.94,3285.53,9,6,524,0,BA,0,1,6,835.99,0,0
10,4,AE,0.47,CE,44,1245,2251.0,394.77,13841.37,16,1,393,1,BB,1,1,11,835.99,0,0
21,5,AD,0.25,CE,49,1203,3554.71,3486.78,6364.83,0,9,824,1,BC,1,0,3,835.99,0,0
4,3,AD,0.31,CD,31,1191,8420.64,3134.44,6273.85,3,11,544,1,BD,0,1,11,835.99,0,1
25,5,AA,0.14,CF,21,1172,1159.01,13127.83,11757.09,11,10,841,1,BB,0,1,2,835.99,0,1
5,0,AE,0.87,CC,63,1187,2094.82,22161.27,1726.84,1,4,522,1,BA,0,1,0,835.99,0,0
20,1,AD,0.52,CF,77,1247,813.07,3498.02,8671.92,5,2,415,1,BA,1,1,15,835.99,0,1
22,7,AE,0.28,CF,73,1160,5142.18,8131.14,18532.3,9,7,782,1,BB,1,1,31,835.99,0,0
15,6,AA,0.13,CB,34,1187,829.99,1774.45,7275.59,13,2,703,1,BC,1,1,4,835.99,0,0
15,3,AA,0.32,CF,52,1175,694.94,198.06,2839.26,8,0,538,1,BF,1,1,2,835.99,0,0
3,6,AA,0.17,CG,78,1174,1255.64,933.54,21739.02,1,8,689,1,BE,1,1,3,835.99,0,0
16,4,AC,0.81,CC,58,1197,1092.19,2920.39,12711.74,11,11,353,0,BB,0,1,22,835.99,0,0
28,1,AD,0.19,CE,69,1177,2970.25,1541.03,2721.63,4,4,495,0,BA,0,1,15,835.99,0,0
13,6,AB,0.88,CF,64,1148,230.77,5689.09,6884.55,15,8,439,0,BA,1,1,16,835.99,0,0
2,7,AA,0.25,CB,69,1203,3763.91,3240.88,3277.33,8,1,622,0,BE,1,1,19,835.99,0,0
20,1,AE,0.5,CC,18,1124,5543.25,1435.75,3875.6,17,12,558,1,BA,0,1,10,835.99,0,0
29,2,AE,0.49,CE,47,1207,1639.05,667.43,16965.4,1,8,680,1,BA,1,1,0,835.99,0,0
20,5,AE,0.55,CB,80,1201,7113.13,101.1,4754.86,6,7,335,1,BE,1,0,16,835.99,0,0
5,7,AB,0.5,CG,23,1202,10488.02,20030.08,12007.37,4,8,725,1,BB,1,0,14,835.99,0,0
25,0,AA,0.26,CG,51,1181,3554.49,3519.79,3241.51,14,1,779,0,BC,1,1,22,835.99,0,0
20,4,AD,0.83,CA,56,1215,1365.09,12118.9,4066.81,14,13,727,1,BB,0,1,30,835.99,0,0
0,6,AC,0.22,CE,19,1171,10153.71,1727.51,3428.84,1,10,589,1,BB,1,1,23,835.99,0,0
17,4,AE,0.5,CE,62,1197,13535.88,481.44,775.7,2,4,383,1,BF,1,1,4,835.99,0,0
18,5,AE,0.16,CF,36,1237,1367.82,1275.09,1064.69,11,7,618,0,BF,1,1,30,835.99,0,0
2,3,AC,0.47,CG,53,1237,4263.4,5476.65,10358.25,13,0,562,0,BA,1,1,21,835.99,0,0
19,4,AB,0.84,CC,49,1212,1475.65,4886.74,3822.67,12,3,843,0,BD,1,1,18,835.99,0,0
26,7,AD,0.78,CF,63,1186,9301.32,10345.57,7537.06,14,9,848,1,BF,1,1,0,835.99,0,0
2,1,AA,0.83,CF,62,1156,1254.86,2662.56,3326.27,18,5,420,1,BA,0,1,13,835.99,0,0
3,4,AC,0.13,CF,58,1127,1016.61,385.78,2646.74,7,8,560,0,BD,0,1,20,835.99,0,0
29,4,AD,0.85,CF,48,1265,2968.36,4069.72,13340.12,4,9,327,1,BE,1,1,4,835.99,0,0
26,6,AC,0.11,CF,34,1252,1843.06,2381.05,4786.31,4,2,506,0,BA,1,1,16,835.99,0,0
5,7,AC,0.86,CE,23,1204,8164.87,4178.2,3820.93,19,10,307,0,BE,1,1,3,835.99,0,1
13,5,AC,0.13,CF,49,1224,6000.9,3531.06,1024.72,6,4,570,0,BD,1,1,6,835.99,0,1
8,3,AE,0.37,CG,34,1188,5555.08,430.87,406.56,5,6,503,1,BD,1,1,21,835.99,0,0
12,7,AB,0.4,CF,73,1176,1424.18,819.66,1228.48,19,4,625,1,BB,0,1,10,835.99,0,0
5,2,AE,0.45,CF,18,1165,6618.5,2620.62,9161.89,11,10,385,1,BC,1,1,25,835.99,0,0
19,4,AA,0.45,CG,33,1208,2685.87,15802.22,2572.63,16,8,713,1,BA,1,1,16,835.99,0,1
21,5,AB,0.32,CF,27,1206,1562.45,282.01,4145.7,2,14,599,1,BB,0,1,9,835.99,0,0
12,2,AB,0.2,CA,21,1186,145.42,1801.86,24320.84,7,0,463,1,BE,1,1,22,835.99,0,0
2,2,AA,0.75,CD,18,1192,3120.45,1187.13,988.14,18,5,468,1,BB,1,1,31,835.99,0,0
26,6,AB,0.64,CC,48,1182,4003.47,2218.92,9359.91,0,4,778,0,BB,1,1,26,835.99,0,0
29,7,AC,0.55,CG,39,1262,840.42,18271.31,16127.53,9,1,692,0,BB,1,1,20,835.99,0,0
21,6,AC,0.72,CB,56,1194,1423.78,10924.12,26307.93,3,10,598,1,BC,1,1,5,835.99,0,0
23,3,AD,0.13,CE,28,1222,10336.68,2465.77,4088.94,14,4,350,1,BD,1,1,18,835.99,0,1
21,3,AB,0.38,CA,68,1219,6574.62,329.41,6466.75,13,5,641,1,BF,1,1,7,835.99,0,0
29,3,AA,0.65,CC,82,1179,798.86,673.64,10356.91,15,6,804,1,BE,1,1,3,835.99,0,0
12,6,AB,0.69,CG,40,1170,1056.4,3112.67,7641.62,1,4,571,1,BC,1,1,21,835.99,0,0
20,2,AD,0.79,CA,40,1178,5644.03,8687.03,4835.61,1,0,730,0,BD,1,0,14,835.99,0,0
7,6,AB,0.18,CC,69,1169,2027.68,2614.9,9367.43,6,7,397,1,BD,0,1,33,835.99,0,0
22,7,AE,0.11,CA,18,1149,4693.8,4099.02,6687.13,0,5,706,1,BF,0,1,23,835.99,0,0
6,6,AB,0.63,CC,39,1260,180.68,6819.85,10968.74,9,2,672,1,BC,1,0,6,835.99,0,0
20,0,AA,0.51,CF,53,1202,5173.74,10896.99,2828.9,3,7,627,0,BB,1,0,9,835.99,0,0
1,5,AC,0.4,CD,23,1236,2993.6,2677.54,6110.51,14,12,439,1,BB,1,1,0,835.99,0,0
12,4,AC,0.87,CC,27,1147,2015.79,10504.27,7809.32,5,12,397,1,BC,0,1,15,835.99,0,0
1,5,AC,0.81,CF,30,1202,758.53,5314.14,8270.61,6,14,840,1,BE,1,1,24,835.99,0,1
14,7,AE,0.29,CE,36,1187,13944.36,587.39,222.16,14,0,539,1,BF,1,1,12,835.99,0,0
2,2,AB,0.56,CC,23,1250,667.59,5004.86,4221.58,14,2,681,1,BC,1,1,11,835.99,0,0
11,0,AA,0.63,CD,57,1159,2818.6,10064.09,1922.73,4,10,420,0,BE,1,1,6,835.99,0,0
21,7,AB,0.76,CF,48,1212,2659.43,6108.92,6550.05,14,0,440,1,BE,0,1,6,835.99,0,0
19,0,AE,0.43,CC,59,1209,377.63,5015.02,8540.53,13,2,682,0,BF,1,1,26,835.99,0,0
2,3,AA,0.74,CD,83,1210,3061.03,7389.94,397.62,6,4,713,0,BC,0,1,9,835.99,0,0
18,3,AC,0.7,CC,70,1222,4331.65,1110.02,11927.33,7,1,419,1,BD,1,1,4,835.99,0,0
2,1,AB,0.54,CC,66,1143,1304.77,10287.61,4867.23,2,12,466,1,BE,1,1,5,835.99,0,1
18,4,AA,0.88,CD,59,1183,1647.91,78.12,70.47,19,10,706,1,BC,1,1,10,835.99,0,1
27,7,AD,0.86,CC,18,1130,2648.3,5548.98,9039.77,13,11,335,0,BC,0,1,11,835.99,0,0
14,6,AB,0.22,CF,56,1241,3421.07,1505.26,7622.08,7,7,705,1,BF,0,1,31,835.99,0,0
6,1,AC,0.46,CG,75,1248,3064.62,427.66,2487.54,12,10,777,1,BA,1,1,0,835.99,0,0
21,6,AD,0.4,CB,27,1206,1889.2,129.43,4132.28,7,2,497,1,BA,1,1,22,835.99,0,0
29,4,AE,0.59,CA,23,1211,3714.62,1932.78,3268.88,4,4,540,1,BF,1,1,21,835.99,0,0
9,7,AA,0.11,CE,67,1175,10672.13,3190.39,8318.32,6,12,448,1,BA,0,1,7,835.99,0,0
14,3,AD,0.7,CA,23,1158,6709.89,5187.67,3708.52,9,9,505,1,BC,0,1,28,835.99,0,1
19,5,AE,0.45,CB,64,1179,3994.95,5529.53,16694.95,4,1,639,1,BE,1,1,20,835.99,0,0
29,7,AA,0.77,CF,72,1187,188.58,4109.09,456.94,1,3,805,1,BB,1,1,28,835.99,0,0
29,5,AE,0.14,CD,69,1205,4322.27,3314.4,2279.37,0,8,595,1,BB,0,1,10,835.99,1,0
24,6,AC,0.22,CA,56,1215,2916.65,7270.46,341.69,6,14,812,0,BF,0,1,31,835.99,0,0
8,1,AA,0.63,CG,59,1202,2274.7,2238.18,716.25,18,3,304,0,BF,1,1,22,835.99,0,0
11,7,AD,0.54,CG,57,1153,2526.85,12430.53,470.21,4,11,823,1,BB,1,0,17,835.99,0,0
2,7,AD,0.62,CD,39,1229,6043.3,526.33,7678.11,8,13,480,0,BF,0,1,29,835.99,0,1
3,7,AE,0.59,CF,75,1220,284.33,1360.77,11164.06,17,12,467,1,BD,1,1,23,835.99,0,0
4,3,AB,0.43,CF,26,1187,7926.85,1360.64,16422.43,2,1,464,0,BB,1,1,13,835.99,1,0
9,3,AC,0.61,CA,49,1182,1040.9,12345.71,1393.68,9,9,764,1,BA,1,1,0,835.99,0,1
7,3,AA,0.46,CA,65,1233,222.3,2291.82,3324.35,12,3,460,1,BB,0,1,20,835.99,0,0
5,1,AA,0.32,CA,40,1210,1273.98,5871.34,1573.07,15,10,393,0,BF,1,1,34,835.99,0,0
20,0,AB,0.25,CA,24,1191,1327.67,282.64,18906.74,17,10,362,0,BB,0,1,35,835.99,0,0
20,0,AC,0.21,CF,77,1249,259.96,3343.85,6733.39,10,11,341,0,BE,0,1,28,835.99,0,0
21,5,AA,0.25,CG,65,1160,4196.01,1569.45,37083.57,10,7,803,1,BF,0,1,2,835.99,0,0
13,4,AC,0.78,CA,57,1203,1790.05,1567.57,9460.21,1,10,442,0,BC,1,1,34,835.99,0,0
6,1,AB,0.18,CC,56,1229,2356.49,2285.74,3075.84,10,9,842,1,BD,0,1,26,835.99,0,1
20,7,AD,0.36,CB,54,1130,2824.91,304.76,10421.85,5,13,384,1,BF,1,1,32,835.99,0,0
7,3,AC,0.82,CC,68,1234,2608.16,2046.83,5674.96,19,11,602,0,BF,1,1,10,835.99,0,0
13,7,AB,0.59,CA,59,1242,525.46,12091.8,22180.33,11,11,787,0,BE,1,1,10,835.99,0,0
25,6,AC,0.54,CE,53,1171,1033.95,6835.45,6369.91,13,3,395,0,BD,1,1,0,835.99,0,0
29,1,AD,0.75,CC,20,1210,668.37,6009.56,10398.97,10,12,735,1,BA,0,1,19,835.99,0,0
24,6,AC,0.21,CA,81,1163,11244.18,7161.49,2172.86,1,7,817,1,BD,1,1,9,835.99,0,0
18,0,AE,0.85,CD,23,1170,4090.33,264.15,1512.84,4,11,342,1,BE,1,1,5,835.99,0,0
27,3,AE,0.29,CC,75,1185,1736.37,878.32,300.88,10,4,701,1,BC,0,1,18,835.99,0,0
21,2,AD,0.72,CD,55,1177,2798.07,4685.6,9845.5,1,9,402,0,BD,1,1,28,835.99,0,1
6,5,AB,0.33,CG,48,1249,2209.98,413.23,9782.99,11,10,724,1,BD,1,1,1,835.99,0,1
9,4,AE,0.48,CD,48,1240,2164.92,539.31,9079.29,9,2,545,1,BC,0,1,24,835.99,0,0
26,0,AC,0.17,CB,50,1238,6527.3,3210.92,3407.27,18,13,691,0,BD,1,0,26,835.99,0,0
16,6,AA,0.48,CF,30,1138,1067.68,955.92,10423.2,19,2,486,1,BC,0,1,12,835.99,0,0
23,7,AB,0.26,CF,30,1184,2343.5,1774.79,3846.39,0,2,777,0,BA,1,0,16,835.99,0,0
10,1,AC,0.18,CF,25,1230,1125.95,22962.98,1350.16,5,10,404,0,BC,1,1,11,835.99,0,0
15,1,AD,0.36,CB,27,1209,814.15,5249.77,16630.22,16,5,336,1,BB,1,1,33,835.99,0,0
29,5,AD,0.28,CD,64,1173,281.7,7706.74,200.59,17,7,355,0,BD,0,1,30,835.99,0,0
24,0,AE,0.65,CD,48,1146,684.77,9042.78,3387.87,10,7,716,0,BB,1,1,33,835.99,0,0
25,5,AC,0.86,CG,21,1165,7680.29,642.63,4368.96,8,7,750,0,BC,1,1,24,835.99,0,0
25,1,AB,0.38,CG,44,1189,6192.14,7121.85,1261.64,18,4,468,1,BF,1,1,2,835.99,0,0
11,0,AA,0.2,CC,44,1226,1331.57,610.23,5062.9,10,12,545,0,BA,1,1,1,835.99,0,0
24,0,AA,0.67,CE,41,1229,8137.92,2972.24,2983.04,1,7,513,1,BB,1,0,18,835.99,0,0
13,7,AC,0.2,CB,67,1214,254.55,1025.64,4471.68,1,4,816,1,BF,1,1,11,835.99,0,0
11,0,AE,0.23,CC,51,1198,1617.24,1717.28,11817.2,1,9,743,0,BC,1,1,30,835.99,0,0
25,5,AE,0.51,CD,56,1259,2692.73,1877.79,2701.41,8,6,569,1,BD,1,0,20,835.99,0,0
6,5,AB,0.21,CD,30,1203,4806.66,2616.53,1414.15,14,14,579,1,BF,0,1,16,835.99,0,1
19,0,AA,0.17,CC,68,1211,271.1,30401.13,41866.64,0,14,468,1,BC,0,1,0,835.99,0,0
2,0,AB,0.43,CA,28,1159,3247.12,8784.38,4924.54,2,3,431,1,BF,1,1,23,835.99,0,0
19,7,AC,0.38,CC,40,1176,7778.98,2672.96,469.73,9,1,698,1,BA,1,1,28,835.99,0,0
16,7,AC,0.52,CF,82,1244,3598.59,1337.34,11865.39,13,14,671,0,BF,1,0,11,835.99,0,0
0,1,AB,0.61,CC,79,1190,578.87,181.83,5232.51,11,11,809,1,BF,0,1,20,835.99,0,0
6,0,AB,0.46,CE,52,1202,4468.22,185.53,6047.87,17,12,846,1,BF,1,1,15,835.99,0,0
10,3,AC,0.4,CG,44,1187,4297.51,1228.64,7634.88,11,11,696,1,BF,1,1,9,835.99,0,1
9,6,AC,0.78,CG,32,1231,943.58,6362.92,22990.85,6,2,462,0,BF,1,1,11,835.99,0,0
11,1,AE,0.2,CB,39,1209,9599.18,4497.37,1519.38,16,9,430,0,BF,1,1,22,835.99,0,1
0,3,AB,0.52,CG,35,1219,1144.3,790.44,3502.53,5,4,514,0,BA,1,1,4,835.99,0,0
23,2,AA,0.44,CC,36,1151,617.86,5579.54,12500.3,15,5,722,1,BC,0,1,9,835.99,0,0
18,3,AC,0.16,CD,35,1282,898.98,1103.77,829.68,1,6,397,1,BF,1,1,19,835.99,0,0
9,4,AE,0.76,CF,28,1220,685.7,1480.82,12754.01,16,2,519,0,BA,1,1,8,835.99,0,0
16,7,AB,0.44,CA,19,1260,73.53,1771.77,5867.8,8,7,729,1,BA,1,1,0,835.99,0,0
26,0,AA,0.53,CF,48,1228,3313.52,1291.35,28202.07,7,3,542,0,BA,1,1,16,835.99,0,0
23,4,AD,0.49,CC,80,1203,5923.87,505.66,2788.47,5,6,720,1,BE,1,1,28,835.99,0,0
27,6,AE,0.82,CD,45,1232,433.82,3214.25,1413.46,6,4,651,0,BF,1,1,28,835.99,0,0
25,4,AC,0.8,CE,73,1186,3601.54,9853.42,8001.59,0,8,346,0,BB,1,0,9,835.99,0,0
12,2,AD,0.22,CF,66,1201,4088.68,3968.74,2787.32,18,7,508,1,BC,0,1,32,835.99,0,0
18,4,AE,0.42,CD,64,1233,698.91,23.68,7788.7,10,11,391,1,BE,0,1,8,835.99,0,0
15,6,AC,0.36,CG,26,1255,6420.41,7850.1,4421.75,10,0,445,1,BE,1,1,8,835.99,0,0
25,3,AC,0.72,CF,30,1172,5315.66,7910.38,1227.22,14,2,397,1,BF,0,1,1,835.99,1,1
10,3,AE,0.44,CD,59,1165,637.45,4824.13,13509.09,13,2,425,0,BD,1,1,18,835.99,0,0
3,6,AB,0.43,CG,36,1208,2597.64,2627.74,5607.1,16,13,521,1,BE,1,1,27,835.99,0,0
24,4,AC,0.72,CB,30,1231,817.38,3944.48,2737.63,3,1,435,1,BF,0,1,21,835.99,0,0
14,3,AA,0.39,CB,54,1157,2046.38,4602.66,1366.08,12,14,616,1,BB,0,1,4,835.99,0,0
3,2,AE,0.66,CE,50,1138,4014.65,4367.74,1066.53,6,7,516,1,BA,0,1,14,835.99,0,0
1,4,AA,0.69,CD,41,1211,2069.87,2279.58,5596.25,18,9,553,0,BC,0,0,30,835.99,0,0
0,3,AA,0.41,CG,65,1204,2450.45,536.51,4135.41,18,13,387,1,BE,1,1,27,835.99,0,1
24,4,AB,0.78,CE,45,1219,6442.41,924.03,661.71,12,8,436,0,BC,1,1,27,835.99,0,1
15,2,AB,0.11,CC,53,1197,2827.09,2883.53,2647.56,19,4,848,1,BE,1,1,16,835.99,0,0
26,7,AD,0.35,CE,42,1154,127.68,1068.38,9261.28,11,6,707,0,BD,1,1,23,835.99,0,0
18,4,AE,0.85,CB,75,1208,508.66,50.6,2994.69,15,6,640,1,BE,1,1,22,835.99,0,0
16,0,AA,0.11,CG,72,1286,2764.26,107.66,2091.27,16,8,669,0,BD,1,1,29,835.99,1,0
20,0,AC,0.19,CA,24,1189,912.61,67.78,5716.6,19,5,383,0,BA,1,1,1,835.99,1,1
22,2,AB,0.6,CC,46,1211,4418.59,8988.26,12967.32,14,13,490,0,BB,0,0,12,835.99,0,0
17,3,AD,0.83,CD,80,1168,1880.28,8598.78,639.63,2,11,342,1,BA,1,1,21,835.99,0,1
21,3,AA,0.46,CF,28,1192,1635.84,5722.59,4544.72,10,13,667,1,BF,0,1,23,835.99,0,0
24,5,AE,0.47,CD,26,1185,9665.1,6197.5,3888.06,11,0,669,1,BC,1,1,0,835.99,0,0
2,1,AA,0.54,CA,76,1177,1474.34,3208.46,2656.11,16,0,376,0,BC,1,1,25,835.99,0,0
12,0,AD,0.73,CB,65,1190,1428.81,5190.77,1905.81,13,7,386,1,BF,1,1,5,835.99,0,0
17,2,AA,0.64,CD,23,1205,941.17,11555.34,291.1,13,10,441,1,BD,1,0,3,835.99,0,0
7,1,AD,0.22,CB,57,1221,4592.47,10781.71,15515.62,3,4,840,1,BB,1,1,9,835.99,0,0
11,7,AB,0.62,CF,71,1257,1938.43,504.83,4015.5,2,14,403,1,BF,1,0,30,835.99,0,0
27,0,AB,0.37,CA,21,1120,2626.55,169.6,4797.75,11,12,596,0,BE,1,1,33,835.99,0,0
28,0,AC,0.49,CA,35,1275,470.86,2094.14,4447.94,8,10,361,1,BD,1,1,15,835.99,0,0
10,1,AA,0.62,CG,39,1231,3343.18,2030.79,798.35,14,13,632,0,BD,0,1,28,835.99,0,1
3,0,AD,0.71,CD,20,1154,752.98,11372.73,9383.73,9,14,388,1,BA,1,1,6,835.99,0,0
