student_id,career_label,cgpa,tenth_percentage,twelfth_percentage,aptitude_quant,aptitude_logical,aptitude_verbal,aptitude_technical,aptitude_total,num_projects,project_complexity,num_certifications,cert_relevance,interest_match,domain_match,skill_python,skill_java,skill_c,skill_cpp,skill_javascript,skill_typescript,skill_html,skill_css,skill_react,skill_nextjs,skill_nodejs,skill_fastapi,skill_restapi,skill_sql,skill_mysql,skill_postgresql,skill_mongodb,skill_pandas,skill_numpy,skill_statistics,skill_powerbi,skill_tableau,skill_sklearn,skill_tensorflow,skill_pytorch,skill_machine_learning,skill_deep_learning,skill_aws,skill_gcp,skill_azure,skill_docker,skill_kubernetes,skill_git,skill_linux,skill_dsa
3168,Frontend Developer,8.83,78.8,83.3,73.9,72.4,60.3,52.1,64.7,3,3,0,0,1,1,0,0,0,0,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1
3169,Frontend Developer,6.76,95.2,69.6,73.0,73.3,72.8,67.1,71.6,1,1,3,1,1,1,0,1,0,0,3,3,3,2,3,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0
3170,Frontend Developer,8.15,70.0,85.7,79.2,89.6,46.5,65.2,70.1,2,3,1,1,0,1,1,0,0,0,3,2,1,1,3,3,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
3171,Frontend Developer,7.36,70.1,70.3,66.0,42.0,61.6,79.5,62.3,4,3,0,0,1,1,0,0,0,0,1,3,1,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
3172,Frontend Developer,8.15,90.0,77.9,66.2,74.8,52.2,58.9,63.0,1,2,0,0,1,1,0,0,0,1,2,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
3173,Frontend Developer,5.53,87.1,86.3,64.6,82.5,60.6,77.8,71.4,4,2,0,0,0,1,1,0,0,0,3,2,1,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0
3174,Frontend Developer,8.0,78.3,85.6,73.7,70.0,74.8,52.6,67.8,2,3,2,1,1,1,0,0,1,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
3175,Frontend Developer,8.43,93.5,76.4,88.0,91.5,53.7,53.1,71.6,3,3,0,0,1,1,0,0,0,0,3,3,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
3176,Frontend Developer,9.02,70.0,76.6,87.5,68.9,43.6,63.5,65.9,2,2,2,1,1,1,0,0,0,0,0,3,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3177,Frontend Developer,7.16,85.7,73.5,59.2,53.6,69.3,83.4,66.4,2,3,1,1,1,0,0,0,0,0,2,1,0,1,2,1,3,2,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
3178,Frontend Developer,8.13,87.6,66.2,91.8,100.0,80.6,74.5,87.7,2,3,1,1,1,1,0,0,0,2,2,1,3,2,2,3,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3179,Frontend Developer,7.17,83.7,77.6,84.3,75.3,43.2,57.2,65.0,2,3,2,0,1,0,0,0,0,0,0,3,3,3,2,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0
3180,Frontend Developer,6.81,81.0,87.7,57.4,60.1,80.7,77.0,68.8,2,2,1,1,1,1,0,0,0,2,2,3,3,3,2,3,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,2,0
3181,Frontend Developer,7.22,83.0,73.9,58.9,61.8,64.7,70.7,64.0,1,2,0,0,1,0,0,0,1,0,3,3,1,2,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0
3182,Frontend Developer,7.88,62.1,82.3,74.0,66.2,62.9,74.7,69.5,3,3,1,0,1,1,0,0,0,0,3,0,3,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
3183,Frontend Developer,7.26,79.3,78.9,63.3,42.7,59.1,74.8,60.0,2,2,2,1,1,0,0,0,0,0,2,2,2,3,2,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,2
3184,Frontend Developer,8.59,80.6,89.2,63.7,48.0,77.4,68.9,64.5,1,1,1,1,0,1,0,0,2,0,1,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3185,Frontend Developer,8.3,87.0,72.2,79.2,52.0,65.8,90.8,72.0,1,2,2,1,1,0,0,0,0,1,1,3,1,2,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
3186,Frontend Developer,7.77,69.8,88.6,90.7,67.2,72.2,70.9,75.2,1,1,3,1,1,1,2,0,0,1,3,3,3,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0
3187,Frontend Developer,8.01,82.5,84.1,61.0,57.9,69.5,78.6,66.8,2,1,1,1,1,1,0,0,0,0,3,3,3,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,2,0
3188,Frontend Developer,8.75,79.3,77.7,84.3,93.5,64.0,100.0,87.2,4,3,0,0,1,0,0,0,0,0,2,3,2,3,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
3189,Frontend Developer,7.14,75.4,75.1,82.8,68.4,68.9,75.6,73.9,2,3,0,0,0,0,0,1,0,0,2,3,2,2,3,3,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1
3190,Frontend Developer,7.67,66.8,81.5,80.1,74.7,58.6,64.5,69.5,2,3,3,1,0,1,0,0,2,0,3,0,3,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0
3191,Frontend Developer,6.32,90.4,74.7,69.3,58.2,60.0,75.9,65.8,0,2,3,1,1,1,0,0,0,1,2,0,3,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
3192,Frontend Developer,9.6,76.9,76.8,86.9,77.2,69.6,66.4,75.0,3,1,2,1,1,1,0,0,0,0,2,2,1,1,2,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3193,Frontend Developer,7.9,69.9,74.7,54.0,63.5,59.8,91.8,67.3,3,3,1,1,1,1,0,1,0,0,1,1,2,0,3,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,3,2,0,0,0
3194,Frontend Developer,7.47,77.3,72.2,75.7,66.6,73.1,69.3,71.2,4,2,2,1,0,1,1,0,0,0,1,2,2,3,3,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
3195,Frontend Developer,8.46,83.8,63.7,73.5,88.1,67.7,82.7,78.0,4,1,1,1,1,1,0,1,1,0,2,3,3,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
3196,Frontend Developer,7.83,82.1,72.4,68.8,69.6,77.0,82.6,74.5,3,3,1,1,0,1,0,0,0,0,2,2,0,2,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0
3197,Frontend Developer,6.89,79.3,69.1,76.9,62.8,82.2,83.1,76.2,1,3,3,1,1,1,0,0,0,0,2,0,3,3,2,3,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,1
3198,Frontend Developer,8.13,89.3,78.4,74.3,88.9,71.6,87.2,80.5,2,2,1,1,1,1,2,0,1,1,2,1,3,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
3199,Frontend Developer,6.54,80.8,94.1,73.0,92.1,53.1,92.2,77.6,3,2,2,1,1,0,0,0,0,0,2,0,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,3,0,0
3200,Frontend Developer,7.77,81.1,80.3,65.9,74.9,62.7,83.8,71.8,2,3,0,0,0,1,0,2,0,0,1,0,3,1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0
3201,Frontend Developer,7.02,76.7,85.6,45.6,82.2,81.7,72.2,70.4,3,2,3,1,1,1,0,0,0,0,3,3,3,3,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3202,Frontend Developer,7.95,76.9,72.0,66.4,52.3,58.9,91.2,67.2,3,3,1,1,1,1,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,0
3203,Frontend Developer,7.77,78.3,81.4,67.7,61.3,56.2,73.6,64.7,3,2,0,0,1,1,1,0,0,0,3,0,2,3,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
3204,Frontend Developer,7.29,82.8,83.1,92.5,58.1,65.7,75.6,73.0,3,1,2,1,0,1,0,0,1,0,2,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
3205,Frontend Developer,7.06,86.6,59.2,73.0,59.7,64.7,71.4,67.2,3,3,1,1,0,1,0,0,0,0,2,3,3,1,3,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,2,0,0,1,1,0,0,0,2,0,1
3206,Frontend Developer,6.49,77.3,79.0,64.4,79.4,69.8,80.7,73.6,1,2,0,0,1,0,0,0,0,0,2,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3207,Frontend Developer,6.66,79.5,76.8,71.9,71.6,61.4,67.8,68.2,4,1,0,0,1,0,0,0,0,0,1,2,1,2,3,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,2,0,1
3208,Frontend Developer,7.51,83.2,79.2,61.5,57.7,66.0,74.9,65.0,0,2,3,1,1,1,1,0,0,2,2,2,3,3,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3209,Frontend Developer,6.4,79.1,83.9,82.7,54.0,50.6,70.5,64.4,1,2,1,0,1,1,0,0,0,0,2,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3210,Frontend Developer,6.25,91.2,73.5,71.6,94.9,50.3,70.7,71.9,2,2,2,0,1,1,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,3,0,0
3211,Frontend Developer,7.78,79.4,78.5,52.0,71.2,60.3,70.1,63.4,2,3,2,1,0,1,0,0,0,0,1,2,2,3,2,0,0,1,0,1,1,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0
3212,Frontend Developer,7.12,86.1,87.2,66.7,77.8,77.1,73.9,73.9,3,3,1,0,1,1,0,0,0,0,2,2,1,2,2,3,2,0,0,2,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0
3213,Frontend Developer,7.7,72.9,72.7,76.5,79.5,48.5,79.4,71.0,2,2,1,1,1,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3214,Frontend Developer,7.99,89.4,68.2,68.3,89.8,53.8,80.4,73.1,1,2,2,0,0,1,1,1,0,0,3,2,3,3,3,3,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
3215,Frontend Developer,7.56,85.2,77.8,64.8,76.4,50.4,73.5,66.3,2,2,2,1,1,1,0,0,0,0,3,1,3,1,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3216,Frontend Developer,7.54,83.2,76.9,78.4,74.9,62.2,73.8,72.3,2,3,2,1,0,0,0,2,0,1,2,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3217,Frontend Developer,7.35,70.5,84.8,60.9,71.0,78.3,72.4,70.7,1,2,1,1,1,0,0,0,0,0,2,3,3,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
3218,Frontend Developer,8.26,65.2,68.3,78.3,72.9,54.6,96.4,75.5,2,2,0,0,1,1,2,1,2,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,Frontend Developer,6.58,77.3,90.4,88.5,77.4,85.5,69.7,80.3,2,3,1,0,1,1,0,0,0,0,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,1,2,0,0
3220,Frontend Developer,7.73,72.2,75.2,69.7,69.2,72.2,79.8,72.7,2,3,1,1,1,1,1,0,0,0,3,1,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0
3221,Frontend Developer,9.95,77.7,77.7,60.3,94.2,68.4,94.5,79.3,3,2,2,0,1,1,0,0,0,2,2,2,3,2,2,1,0,0,0,0,0,2,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,2,0,1
3222,Frontend Developer,7.72,89.7,75.1,46.3,70.1,50.8,75.4,60.6,1,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
3223,Frontend Developer,6.34,81.5,80.7,83.7,63.3,70.5,66.0,70.9,4,2,1,1,1,1,0,0,0,0,3,1,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3224,Frontend Developer,6.85,86.3,77.8,83.2,71.0,64.9,68.0,71.8,2,2,1,1,0,1,1,0,0,0,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1
3225,Frontend Developer,8.75,86.4,85.8,64.0,89.9,81.4,70.7,76.5,2,2,1,1,1,1,0,0,2,1,1,3,3,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3226,Frontend Developer,5.65,84.1,77.1,74.9,37.6,74.2,91.0,69.4,2,3,1,1,1,0,3,0,0,2,3,2,3,1,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3227,Frontend Developer,7.88,83.6,90.3,63.0,77.8,64.3,55.0,65.0,2,3,1,1,1,1,0,0,1,0,2,1,2,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
3228,Frontend Developer,8.09,80.8,61.1,68.8,60.5,85.2,82.3,74.2,4,2,0,0,0,1,0,0,0,0,3,1,1,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0
3229,Frontend Developer,6.94,86.2,90.5,56.9,62.3,70.5,70.2,65.0,1,2,3,1,1,1,0,0,0,0,1,1,3,2,3,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0
3230,Frontend Developer,7.85,87.6,74.2,68.7,60.2,75.8,70.9,68.9,2,1,1,1,1,1,0,2,0,0,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
3231,Frontend Developer,7.11,97.6,70.3,81.7,78.2,72.8,71.0,75.9,2,3,0,0,1,1,0,0,2,0,3,3,2,3,2,1,0,0,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3232,Frontend Developer,6.23,82.9,81.7,92.1,100.0,80.3,67.3,85.0,2,3,1,0,1,1,0,0,0,0,1,3,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3233,Frontend Developer,7.27,76.4,75.8,77.6,65.8,62.4,82.9,72.2,0,1,1,1,1,1,2,0,0,0,0,2,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0
3234,Frontend Developer,8.39,73.7,88.3,100.0,91.1,58.5,94.5,87.1,3,1,3,0,1,1,0,0,0,0,2,3,1,2,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3235,Frontend Developer,6.12,76.8,63.7,74.1,82.9,60.1,63.9,70.2,2,2,0,0,1,1,0,0,0,0,2,1,0,1,3,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3236,Frontend Developer,7.54,79.3,74.7,55.5,68.4,61.9,80.7,66.6,3,2,0,0,1,0,0,0,0,0,2,3,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
3237,Frontend Developer,7.24,58.9,89.1,54.6,61.1,86.5,81.8,71.0,2,3,2,1,1,1,0,2,0,2,1,2,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3238,Frontend Developer,9.52,87.7,91.7,77.2,83.8,72.3,91.0,81.1,1,1,1,1,0,1,0,0,0,0,3,0,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3239,Frontend Developer,7.34,95.1,80.1,91.5,55.9,64.1,73.6,71.3,3,3,2,1,1,0,0,1,0,0,3,3,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3240,Frontend Developer,6.91,84.0,57.4,76.6,57.2,51.9,40.4,56.5,2,1,0,0,0,1,0,1,0,0,1,2,1,3,3,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3241,Frontend Developer,6.5,74.9,68.5,75.4,84.1,83.5,49.8,73.2,1,1,1,1,1,1,0,0,0,0,1,3,2,2,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
3242,Frontend Developer,6.85,68.7,83.6,84.6,62.6,71.9,72.4,72.9,1,2,1,1,1,0,1,0,2,2,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3243,Frontend Developer,7.5,77.2,67.4,57.9,94.5,91.1,91.7,83.8,3,1,0,0,0,1,0,0,1,1,2,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
3244,Frontend Developer,7.78,74.7,96.4,91.9,75.3,63.6,77.2,77.0,2,3,1,1,0,1,0,0,2,0,2,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1
3245,Frontend Developer,8.05,97.8,73.2,79.2,73.0,77.3,81.9,77.8,3,2,2,0,1,1,0,0,0,0,2,3,2,3,2,3,0,0,0,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0
3246,Frontend Developer,8.65,83.9,80.1,85.5,73.9,63.8,71.5,73.7,3,2,1,1,1,1,0,0,0,0,3,1,2,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0
3247,Frontend Developer,6.26,76.4,95.2,79.8,63.3,57.5,66.4,66.8,4,3,0,0,1,1,0,0,0,0,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0
3248,Frontend Developer,7.42,86.4,92.3,73.3,74.3,76.3,70.3,73.5,0,3,1,1,1,1,0,0,1,0,1,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
3249,Frontend Developer,8.25,65.0,77.1,82.8,60.2,74.9,65.9,71.0,2,2,2,0,1,0,0,0,2,0,1,3,3,3,2,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0
3250,Frontend Developer,6.55,76.1,80.4,70.2,99.7,62.4,74.1,76.6,1,1,2,1,0,1,0,0,0,0,2,3,2,2,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3251,Frontend Developer,6.7,96.1,82.3,59.8,63.6,62.6,77.2,65.8,3,2,2,0,1,1,0,0,1,0,3,2,1,2,3,3,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3252,Frontend Developer,7.19,77.7,79.1,82.4,41.2,69.5,88.2,70.3,1,1,1,0,1,0,0,0,0,0,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0
3253,Frontend Developer,7.65,71.6,81.3,60.1,79.8,52.7,59.3,63.0,2,1,2,0,0,1,0,0,0,0,2,2,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
3254,Frontend Developer,8.64,86.2,76.0,49.3,59.6,55.9,77.2,60.5,2,2,3,1,1,1,0,0,0,0,2,3,3,1,3,3,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,2,0,0
3255,Frontend Developer,6.93,72.6,79.6,85.2,75.3,75.0,75.2,77.7,2,3,1,1,1,1,1,1,0,1,3,3,3,1,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
3256,Frontend Developer,8.04,70.3,88.9,72.3,80.1,90.2,57.2,74.9,3,2,3,1,1,1,0,0,0,0,2,2,2,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0
3257,Frontend Developer,7.88,65.0,98.8,56.8,82.5,43.9,69.7,63.2,2,1,1,0,0,1,0,0,0,2,2,2,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0
3258,Frontend Developer,7.25,73.8,77.2,87.6,50.9,63.9,81.6,71.0,4,3,2,0,1,0,0,2,0,0,2,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
3259,Frontend Developer,9.11,91.6,84.8,78.2,69.6,73.0,70.2,72.8,1,2,0,0,1,1,0,0,1,0,2,0,3,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0
3260,Frontend Developer,6.01,70.0,84.8,54.4,63.0,72.9,54.6,61.2,1,3,2,1,0,1,0,0,0,0,2,3,3,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0
3261,Frontend Developer,6.37,67.6,74.3,100.0,58.7,49.9,73.8,71.6,2,3,2,1,1,1,0,0,0,0,3,0,2,3,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3262,Frontend Developer,8.58,86.3,74.8,84.3,67.1,55.3,84.0,72.7,4,3,2,0,0,1,0,2,0,0,3,0,2,3,1,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
3263,Frontend Developer,8.51,84.8,87.6,79.5,67.7,52.4,70.8,67.6,2,1,1,1,0,0,1,0,0,1,2,0,3,2,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,3,0,0
3264,Frontend Developer,7.13,69.2,78.1,76.3,53.5,59.6,68.5,64.5,1,2,1,1,1,1,1,1,0,2,3,3,2,1,3,2,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0
3265,Frontend Developer,7.48,82.9,77.2,63.8,65.6,67.0,69.6,66.5,1,3,1,0,0,1,0,0,0,0,2,2,3,3,3,2,0,1,0,1,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0
3266,Frontend Developer,7.48,86.2,50.0,82.9,66.7,59.3,95.9,76.2,1,1,2,1,0,1,1,0,0,0,3,3,3,3,2,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0
3267,Frontend Developer,6.47,70.0,78.3,76.9,75.7,70.5,75.4,74.6,3,2,1,1,0,1,0,0,0,0,1,3,2,2,2,3,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0
3268,Frontend Developer,8.7,76.1,72.2,77.3,89.9,57.5,81.4,76.5,3,3,1,0,0,1,0,0,0,0,3,2,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3269,Frontend Developer,7.44,77.7,72.2,67.2,71.3,48.3,66.1,63.2,1,3,1,0,1,1,0,0,0,0,3,2,2,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2
3270,Frontend Developer,7.02,72.4,95.1,68.2,69.5,56.9,78.3,68.2,2,1,1,0,1,1,0,0,0,0,2,2,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0
3271,Frontend Developer,8.17,86.7,86.0,84.5,84.6,83.9,89.8,85.7,2,1,1,1,1,1,0,0,0,2,3,2,3,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3272,Frontend Developer,7.77,73.6,84.4,85.2,68.6,82.9,86.8,80.9,2,3,2,0,1,1,0,0,0,0,2,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
3273,Frontend Developer,6.94,81.9,80.2,75.8,76.8,73.8,90.2,79.1,2,2,1,1,0,1,0,0,0,0,3,0,3,2,3,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3274,Frontend Developer,7.13,84.7,68.7,67.0,62.7,59.3,72.1,65.3,1,1,0,0,1,0,0,1,0,0,2,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0
3275,Frontend Developer,8.85,96.8,75.4,82.6,85.7,65.4,70.1,76.0,2,2,2,0,0,1,0,0,2,0,2,3,1,3,2,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
3276,Frontend Developer,8.15,80.8,70.4,85.6,66.8,81.4,80.6,78.6,1,2,2,1,0,1,2,0,0,0,3,3,3,3,2,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
